session_id,date,channel,device,country,landing_page,pages_viewed,session_duration_sec,bounce,product_view,pricing_view,signup_start,signup_complete,engaged,month
S00876,2026-02-03,Email,Mobile,United States,/blog,2,168.9,0,0,0,0,0,1,2026-02
S00877,2026-02-15,Direct,Desktop,India,/features,6,199.8,0,1,0,0,0,1,2026-02
S00878,2026-01-20,Organic Search,Mobile,India,/contact,3,86.9,0,0,0,0,0,1,2026-01
S00879,2026-02-21,Paid Search,Desktop,India,/blog,3,77.5,0,0,0,0,0,1,2026-02
S00880,2026-03-22,Paid Search,Mobile,United Kingdom,/features,1,21.0,1,1,0,0,0,0,2026-03
S00881,2026-03-01,Direct,Mobile,India,/,4,229.8,0,0,0,0,0,1,2026-03
S00882,2026-02-27,Paid Search,Mobile,Canada,/products,1,16.4,1,1,0,0,0,0,2026-02
S00883,2026-01-23,Referral,Desktop,United Kingdom,/products,2,181.0,0,1,1,1,1,1,2026-01
S00884,2026-02-07,Direct,Tablet,Canada,/features,1,34.2,1,1,1,0,0,0,2026-02
S00885,2026-02-19,Organic Search,Mobile,Canada,/blog,6,114.1,0,0,0,0,0,1,2026-02
S00886,2026-03-15,Direct,Mobile,India,/blog,1,28.3,1,0,0,0,0,0,2026-03
S00887,2026-01-24,Direct,Mobile,United States,/contact,7,297.5,0,0,0,0,0,1,2026-01
S00888,2026-03-15,Organic Search,Mobile,Canada,/,1,17.1,1,0,0,0,0,0,2026-03
S00889,2026-01-12,Organic Search,Desktop,India,/contact,1,31.8,1,0,0,0,0,0,2026-01
S00890,2026-03-06,Paid Search,Mobile,India,/,2,80.8,0,1,1,1,1,1,2026-03
S00891,2026-03-15,Direct,Tablet,India,/products,5,119.6,0,1,0,0,0,1,2026-03
S00892,2026-02-15,Referral,Desktop,India,/blog,1,30.6,1,0,0,0,0,0,2026-02
S00893,2026-02-14,Organic Search,Mobile,Canada,/products,1,26.8,1,1,0,0,0,0,2026-02
S00894,2026-02-16,Organic Search,Desktop,India,/blog,3,157.1,0,1,1,0,0,1,2026-02
S00895,2026-02-17,Social,Mobile,United States,/features,1,30.3,1,1,0,0,0,0,2026-02
S00896,2026-03-14,Email,Desktop,Australia,/features,6,274.2,0,1,1,0,0,1,2026-03
S00897,2026-03-13,Organic Search,Mobile,India,/,3,188.2,0,1,0,0,0,1,2026-03
S00898,2026-01-14,Organic Search,Desktop,United Kingdom,/products,2,104.3,0,1,0,0,0,1,2026-01
S00899,2026-01-07,Organic Search,Mobile,India,/,2,186.3,0,1,1,1,0,1,2026-01
S00900,2026-02-20,Direct,Mobile,India,/pricing,1,30.1,1,1,1,1,1,0,2026-02
S00901,2026-02-05,Direct,Desktop,India,/,4,165.7,0,0,0,0,0,1,2026-02
S00902,2026-03-25,Organic Search,Mobile,India,/products,2,216.7,0,1,1,0,0,1,2026-03
S00903,2026-01-20,Organic Search,Mobile,India,/features,1,6.0,1,1,0,0,0,0,2026-01
S00904,2026-03-16,Direct,Desktop,India,/contact,4,280.5,0,0,0,0,0,1,2026-03
S00905,2026-03-13,Referral,Mobile,India,/features,1,13.6,1,1,0,0,0,0,2026-03
S00906,2026-02-09,Paid Search,Desktop,India,/,1,32.4,1,0,0,0,0,0,2026-02
S00907,2026-03-17,Direct,Desktop,United States,/pricing,3,130.1,0,1,1,1,1,1,2026-03
S00908,2026-03-11,Organic Search,Desktop,India,/,7,141.4,0,0,0,0,0,1,2026-03
S00909,2026-01-11,Organic Search,Mobile,United Kingdom,/products,1,15.2,1,1,1,0,0,0,2026-01
S00910,2026-01-14,Organic Search,Mobile,Australia,/products,3,254.0,0,1,1,0,0,1,2026-01
S00911,2026-02-01,Social,Tablet,United States,/contact,1,12.3,1,0,0,0,0,0,2026-02
S00912,2026-03-23,Email,Mobile,United States,/blog,3,236.1,0,0,0,0,0,1,2026-03
S00913,2026-02-11,Email,Mobile,United States,/products,3,131.6,0,1,0,0,0,1,2026-02
S00914,2026-02-16,Referral,Mobile,United States,/blog,3,110.2,0,0,0,0,0,1,2026-02
S00915,2026-02-22,Referral,Mobile,Australia,/contact,1,8.4,1,0,0,0,0,0,2026-02
S00916,2026-03-13,Referral,Desktop,Australia,/,1,24.2,1,0,0,0,0,0,2026-03
S00917,2026-03-06,Organic Search,Desktop,India,/features,6,222.4,0,1,1,0,0,1,2026-03
S00918,2026-02-17,Organic Search,Desktop,United States,/products,1,35.2,1,1,1,1,0,0,2026-02
S00919,2026-02-08,Organic Search,Desktop,United Kingdom,/,1,7.3,1,0,0,0,0,0,2026-02
S00920,2026-02-25,Direct,Mobile,India,/features,1,28.3,1,1,0,0,0,0,2026-02
S00921,2026-02-01,Organic Search,Mobile,United States,/,2,82.4,0,1,0,0,0,1,2026-02
S00922,2026-02-05,Email,Mobile,United States,/blog,1,17.3,1,0,0,0,0,0,2026-02
S00923,2026-02-22,Paid Search,Desktop,United States,/,4,138.9,0,0,0,0,0,1,2026-02
S00924,2026-01-15,Direct,Mobile,India,/blog,1,33.9,1,0,0,0,0,0,2026-01
S00925,2026-02-11,Organic Search,Mobile,India,/blog,6,323.7,0,0,0,0,0,1,2026-02
S00926,2026-02-16,Organic Search,Mobile,India,/features,3,210.1,0,1,0,0,0,1,2026-02
S00927,2026-03-29,Organic Search,Desktop,United States,/features,1,10.4,1,1,1,1,0,0,2026-03
S00928,2026-03-30,Email,Desktop,Australia,/blog,4,191.5,0,0,0,0,0,1,2026-03
S00929,2026-01-12,Paid Search,Desktop,Canada,/products,1,10.7,1,1,0,0,0,0,2026-01
S00930,2026-01-03,Social,Mobile,India,/,1,36.8,1,0,0,0,0,0,2026-01
S00931,2026-03-15,Organic Search,Tablet,India,/blog,4,214.8,0,0,0,0,0,1,2026-03
S00932,2026-02-01,Direct,Mobile,United Kingdom,/pricing,3,278.1,0,1,0,0,0,1,2026-02
S00933,2026-01-22,Direct,Mobile,United Kingdom,/,4,172.6,0,0,0,0,0,1,2026-01
S00934,2026-01-09,Social,Mobile,India,/contact,4,146.2,0,0,0,0,0,1,2026-01
S00935,2026-01-01,Social,Mobile,India,/products,1,17.4,1,1,0,0,0,0,2026-01
S00936,2026-03-03,Organic Search,Mobile,India,/,3,176.8,0,0,0,0,0,1,2026-03
S00937,2026-02-02,Referral,Mobile,United Kingdom,/features,1,22.0,1,1,1,0,0,0,2026-02
S00938,2026-01-30,Organic Search,Mobile,United States,/pricing,3,113.9,0,1,0,0,0,1,2026-01
S00939,2026-02-18,Email,Desktop,India,/blog,10,220.8,0,1,1,1,0,1,2026-02
S00940,2026-03-30,Organic Search,Desktop,Australia,/,1,13.3,1,0,0,0,0,0,2026-03
S00941,2026-01-08,Organic Search,Desktop,United States,/products,4,141.1,0,1,0,0,0,1,2026-01
S00942,2026-01-16,Email,Desktop,Australia,/blog,2,54.8,0,0,0,0,0,1,2026-01
S00943,2026-01-18,Organic Search,Mobile,India,/products,2,264.7,0,1,1,1,0,1,2026-01
S00944,2026-02-11,Direct,Desktop,India,/blog,2,257.5,0,1,0,0,0,1,2026-02
S00945,2026-03-09,Direct,Mobile,Australia,/products,4,106.7,0,1,1,0,0,1,2026-03
S00946,2026-03-30,Organic Search,Mobile,Australia,/products,5,187.9,0,1,0,0,0,1,2026-03
S00947,2026-03-02,Paid Search,Mobile,Australia,/,1,124.1,1,0,0,0,0,0,2026-03
S00948,2026-01-18,Email,Desktop,United Kingdom,/products,4,232.7,0,1,1,1,0,1,2026-01
S00949,2026-03-07,Email,Mobile,India,/products,1,27.8,1,1,1,0,0,0,2026-03
S00950,2026-01-11,Direct,Desktop,India,/blog,1,35.0,1,0,0,0,0,0,2026-01
S00951,2026-02-27,Direct,Mobile,India,/pricing,3,152.9,0,1,1,0,0,1,2026-02
S00952,2026-03-01,Organic Search,Mobile,Australia,/,3,242.4,0,1,1,1,1,1,2026-03
S00953,2026-01-22,Organic Search,Mobile,India,/pricing,4,94.3,0,1,1,0,0,1,2026-01
S00954,2026-01-07,Organic Search,Mobile,United Kingdom,/products,1,76.9,1,1,1,0,0,0,2026-01
S00955,2026-01-22,Referral,Mobile,Australia,/products,1,46.2,1,1,0,0,0,0,2026-01
S00956,2026-02-06,Email,Desktop,Australia,/features,3,102.3,0,1,1,1,1,1,2026-02
S00957,2026-02-11,Social,Mobile,Australia,/blog,1,18.0,1,0,0,0,0,0,2026-02
S00958,2026-01-26,Direct,Mobile,United States,/blog,7,359.2,0,1,0,0,0,1,2026-01
S00959,2026-03-21,Direct,Desktop,India,/products,2,222.7,0,1,1,0,0,1,2026-03
S00960,2026-02-13,Direct,Mobile,Australia,/,2,56.5,0,0,0,0,0,1,2026-02
S00961,2026-02-01,Direct,Mobile,India,/blog,6,219.6,0,0,0,0,0,1,2026-02
S00962,2026-01-09,Direct,Mobile,India,/pricing,4,86.7,0,1,0,0,0,1,2026-01
S00963,2026-02-22,Organic Search,Mobile,Australia,/blog,2,189.9,0,1,0,0,0,1,2026-02
S00964,2026-03-21,Organic Search,Mobile,United States,/contact,1,22.6,1,0,0,0,0,0,2026-03
S00965,2026-03-02,Referral,Desktop,United States,/products,5,236.3,0,1,1,0,0,1,2026-03
S00966,2026-01-08,Direct,Mobile,India,/features,3,174.2,0,1,0,0,0,1,2026-01
S00967,2026-01-05,Referral,Desktop,India,/pricing,7,201.9,0,1,1,0,0,1,2026-01
S00968,2026-03-24,Organic Search,Mobile,Australia,/products,3,169.2,0,1,0,0,0,1,2026-03
S00969,2026-01-18,Direct,Desktop,United States,/,1,17.0,1,0,0,0,0,0,2026-01
S00970,2026-03-13,Organic Search,Desktop,India,/blog,1,17.2,1,0,0,0,0,0,2026-03
S00971,2026-01-03,Organic Search,Mobile,United States,/products,4,148.1,0,1,0,0,0,1,2026-01
S00972,2026-03-17,Organic Search,Mobile,Canada,/blog,1,19.6,1,0,0,0,0,0,2026-03
S00973,2026-01-06,Organic Search,Mobile,Australia,/blog,6,142.5,0,1,1,0,0,1,2026-01
S00974,2026-03-06,Email,Tablet,India,/pricing,6,270.0,0,1,1,1,1,1,2026-03
S00975,2026-03-18,Direct,Tablet,United States,/pricing,3,79.0,0,1,0,0,0,1,2026-03
S00976,2026-03-29,Paid Search,Mobile,India,/blog,4,177.9,0,1,0,0,0,1,2026-03
S00977,2026-01-20,Direct,Desktop,India,/pricing,1,20.6,1,1,1,0,0,0,2026-01
S00978,2026-03-14,Direct,Mobile,India,/features,4,112.1,0,1,1,0,0,1,2026-03
S00979,2026-01-12,Direct,Mobile,United States,/,2,229.9,0,0,0,0,0,1,2026-01
S00980,2026-02-07,Organic Search,Desktop,United States,/contact,5,294.6,0,1,0,0,0,1,2026-02
S00981,2026-02-14,Referral,Mobile,India,/,3,81.9,0,1,1,0,0,1,2026-02
S00982,2026-03-16,Social,Mobile,India,/products,6,209.9,0,1,0,0,0,1,2026-03
S00983,2026-01-20,Social,Desktop,India,/blog,6,182.4,0,0,0,0,0,1,2026-01
S00984,2026-03-26,Direct,Mobile,India,/,3,162.0,0,1,1,0,0,1,2026-03
S00985,2026-02-02,Organic Search,Desktop,United States,/products,5,482.9,0,1,0,0,0,1,2026-02
S00986,2026-03-19,Referral,Mobile,India,/,5,160.0,0,0,0,0,0,1,2026-03
S00987,2026-03-18,Direct,Mobile,India,/blog,5,139.4,0,1,0,0,0,1,2026-03
S00988,2026-02-26,Organic Search,Mobile,Australia,/pricing,1,6.6,1,1,1,0,0,0,2026-02
S00989,2026-02-07,Direct,Tablet,India,/,3,179.9,0,0,0,0,0,1,2026-02
S00990,2026-03-24,Social,Mobile,Canada,/pricing,1,11.8,1,1,0,0,0,0,2026-03
S00991,2026-03-30,Paid Search,Mobile,United States,/products,1,14.1,1,1,0,0,0,0,2026-03
S00992,2026-02-20,Social,Desktop,United States,/contact,4,121.4,0,0,0,0,0,1,2026-02
S00993,2026-01-19,Social,Tablet,United States,/,1,12.1,1,0,0,0,0,0,2026-01
S00994,2026-01-20,Organic Search,Desktop,India,/blog,3,289.1,0,1,0,0,0,1,2026-01
S00995,2026-02-15,Referral,Mobile,Canada,/pricing,1,18.3,1,1,0,0,0,0,2026-02
S00996,2026-01-16,Direct,Mobile,Canada,/pricing,2,172.0,0,1,1,0,0,1,2026-01
S00997,2026-02-04,Paid Search,Desktop,India,/contact,2,93.3,0,1,0,0,0,1,2026-02
S00998,2026-03-04,Organic Search,Desktop,United Kingdom,/products,4,112.7,0,1,0,0,0,1,2026-03
S00999,2026-03-24,Referral,Desktop,United States,/blog,3,142.0,0,1,1,1,0,1,2026-03
S01000,2026-02-01,Organic Search,Desktop,Australia,/pricing,1,14.3,1,1,0,0,0,0,2026-02
S01001,2026-03-11,Organic Search,Mobile,United Kingdom,/blog,1,16.0,1,0,0,0,0,0,2026-03
S01002,2026-01-09,Direct,Mobile,India,/products,3,76.2,0,1,0,0,0,1,2026-01
S01003,2026-01-21,Organic Search,Mobile,Canada,/products,5,259.4,0,1,0,0,0,1,2026-01
S01004,2026-01-07,Organic Search,Mobile,Australia,/,5,137.3,0,1,1,1,0,1,2026-01
S01005,2026-02-05,Paid Search,Mobile,United Kingdom,/,4,272.8,0,1,0,0,0,1,2026-02
S01006,2026-01-12,Direct,Mobile,India,/contact,1,21.3,1,0,0,0,0,0,2026-01
S01007,2026-03-19,Referral,Desktop,United Kingdom,/features,1,17.7,1,1,0,0,0,0,2026-03
S01008,2026-03-11,Organic Search,Desktop,United States,/products,5,132.1,0,1,1,1,1,1,2026-03
S01009,2026-03-17,Social,Desktop,India,/pricing,3,228.4,0,1,1,1,0,1,2026-03
S01010,2026-01-05,Direct,Desktop,Canada,/blog,3,315.8,0,0,0,0,0,1,2026-01
S01011,2026-01-09,Paid Search,Desktop,United States,/products,2,128.1,0,1,1,1,1,1,2026-01
S01012,2026-03-11,Paid Search,Desktop,Canada,/pricing,5,149.4,0,1,1,1,1,1,2026-03
S01013,2026-03-19,Direct,Mobile,United States,/blog,6,179.5,0,0,0,0,0,1,2026-03
S01014,2026-01-01,Referral,Desktop,India,/products,3,148.5,0,1,0,0,0,1,2026-01
S01015,2026-02-24,Direct,Mobile,Australia,/pricing,3,190.8,0,1,1,0,0,1,2026-02
S01016,2026-01-07,Organic Search,Mobile,United States,/products,1,17.0,1,1,0,0,0,0,2026-01
S01017,2026-01-08,Paid Search,Mobile,India,/,1,44.5,1,0,0,0,0,0,2026-01
S01018,2026-03-20,Email,Desktop,India,/blog,2,145.2,0,1,0,0,0,1,2026-03
S01019,2026-02-21,Organic Search,Desktop,India,/blog,1,11.4,1,0,0,0,0,0,2026-02
S01020,2026-03-16,Direct,Desktop,United States,/contact,1,53.4,1,0,0,0,0,0,2026-03
S01021,2026-03-30,Email,Tablet,India,/products,2,237.0,0,1,1,0,0,1,2026-03
S01022,2026-02-22,Social,Desktop,Australia,/blog,2,98.1,0,1,0,0,0,1,2026-02
S01023,2026-01-01,Referral,Mobile,Australia,/contact,1,14.8,1,0,0,0,0,0,2026-01
S01024,2026-01-21,Direct,Desktop,United Kingdom,/blog,2,172.5,0,0,0,0,0,1,2026-01
S01025,2026-03-15,Paid Search,Desktop,India,/contact,5,249.8,0,0,0,0,0,1,2026-03
S01026,2026-01-05,Organic Search,Desktop,United States,/contact,2,154.5,0,0,0,0,0,1,2026-01
S01027,2026-02-27,Referral,Mobile,India,/features,5,149.9,0,1,0,0,0,1,2026-02
S01028,2026-02-04,Direct,Mobile,Canada,/contact,3,166.8,0,0,0,0,0,1,2026-02
S01029,2026-03-09,Social,Desktop,India,/blog,2,125.2,0,1,0,0,0,1,2026-03
S01030,2026-03-12,Direct,Mobile,Australia,/pricing,5,113.7,0,1,0,0,0,1,2026-03
S01031,2026-02-05,Paid Search,Mobile,India,/features,5,114.5,0,1,1,0,0,1,2026-02
S01032,2026-02-18,Paid Search,Mobile,India,/features,5,160.3,0,1,1,1,1,1,2026-02
S01033,2026-02-10,Direct,Mobile,Australia,/,1,38.8,1,0,0,0,0,0,2026-02
S01034,2026-03-15,Email,Mobile,United States,/products,6,175.2,0,1,0,0,0,1,2026-03
S01035,2026-03-17,Direct,Tablet,Canada,/products,2,117.0,0,1,1,0,0,1,2026-03
S01036,2026-03-02,Paid Search,Desktop,Australia,/features,1,3.0,1,1,1,0,0,0,2026-03
S01037,2026-01-12,Direct,Desktop,India,/products,3,129.5,0,1,0,0,0,1,2026-01
S01038,2026-03-22,Direct,Mobile,India,/products,6,460.5,0,1,0,0,0,1,2026-03
S01039,2026-03-03,Direct,Mobile,United States,/pricing,1,10.8,1,1,1,0,0,0,2026-03
S01040,2026-03-10,Organic Search,Mobile,Canada,/,1,5.7,1,0,0,0,0,0,2026-03
S01041,2026-01-18,Organic Search,Mobile,Australia,/contact,3,159.4,0,0,0,0,0,1,2026-01
S01042,2026-01-16,Paid Search,Mobile,India,/pricing,1,25.5,1,1,0,0,0,0,2026-01
S01043,2026-03-10,Paid Search,Desktop,United Kingdom,/products,4,140.5,0,1,1,1,1,1,2026-03
S01044,2026-01-20,Paid Search,Tablet,India,/products,1,7.3,1,1,1,0,0,0,2026-01
S01045,2026-03-15,Organic Search,Mobile,United States,/features,3,149.6,0,1,1,0,0,1,2026-03
S01046,2026-01-27,Direct,Mobile,United Kingdom,/blog,4,79.6,0,1,0,0,0,1,2026-01
S01047,2026-03-29,Organic Search,Mobile,Canada,/pricing,4,171.0,0,1,1,0,0,1,2026-03
S01048,2026-01-24,Social,Mobile,India,/products,1,14.5,1,1,0,0,0,0,2026-01
S01049,2026-02-11,Email,Mobile,India,/features,1,35.5,1,1,1,0,0,0,2026-02
S01050,2026-01-13,Organic Search,Mobile,India,/features,1,8.6,1,1,1,1,1,0,2026-01
S01051,2026-02-03,Paid Search,Mobile,India,/blog,4,74.9,0,1,1,0,0,1,2026-02
S01052,2026-03-13,Organic Search,Mobile,India,/pricing,1,14.0,1,1,1,1,1,0,2026-03
S01053,2026-03-22,Organic Search,Desktop,Canada,/contact,4,131.4,0,0,0,0,0,1,2026-03
S01054,2026-01-27,Organic Search,Mobile,India,/blog,1,6.8,1,0,0,0,0,0,2026-01
S01055,2026-03-01,Organic Search,Mobile,India,/products,1,12.6,1,1,1,1,1,0,2026-03
S01056,2026-02-15,Paid Search,Mobile,United Kingdom,/contact,1,4.5,1,0,0,0,0,0,2026-02
S01057,2026-01-13,Email,Mobile,India,/features,3,165.4,0,1,1,1,1,1,2026-01
S01058,2026-03-27,Organic Search,Mobile,India,/blog,1,41.9,1,0,0,0,0,0,2026-03
S01059,2026-01-13,Direct,Desktop,Australia,/blog,4,171.5,0,1,0,0,0,1,2026-01
S01060,2026-01-27,Paid Search,Desktop,India,/products,1,16.9,1,1,1,0,0,0,2026-01
S01061,2026-01-15,Referral,Desktop,India,/pricing,6,204.5,0,1,1,1,0,1,2026-01
S01062,2026-02-24,Paid Search,Mobile,United States,/products,1,55.1,1,1,1,0,0,0,2026-02
S01063,2026-03-27,Organic Search,Mobile,India,/blog,1,37.2,1,0,0,0,0,0,2026-03
S01064,2026-02-15,Paid Search,Mobile,India,/products,2,134.5,0,1,0,0,0,1,2026-02
S01065,2026-01-29,Direct,Mobile,India,/products,5,123.7,0,1,1,0,0,1,2026-01
S01066,2026-03-22,Referral,Desktop,India,/contact,2,164.0,0,1,0,0,0,1,2026-03
S01067,2026-03-25,Direct,Mobile,Canada,/,1,28.9,1,0,0,0,0,0,2026-03
S01068,2026-03-27,Paid Search,Mobile,India,/features,1,11.6,1,1,1,0,0,0,2026-03
S01069,2026-02-18,Organic Search,Mobile,India,/products,1,34.1,1,1,1,0,0,0,2026-02
S01070,2026-03-30,Direct,Mobile,India,/,3,145.6,0,0,0,0,0,1,2026-03
S01071,2026-01-08,Email,Desktop,Australia,/,2,263.2,0,0,0,0,0,1,2026-01
S01072,2026-01-22,Paid Search,Mobile,India,/products,1,14.1,1,1,1,0,0,0,2026-01
S01073,2026-03-25,Direct,Mobile,Canada,/pricing,4,126.0,0,1,0,0,0,1,2026-03
S01074,2026-03-25,Referral,Mobile,India,/products,6,153.0,0,1,0,0,0,1,2026-03
S01075,2026-03-28,Email,Desktop,Australia,/blog,1,27.2,1,0,0,0,0,0,2026-03
S01076,2026-03-18,Direct,Mobile,India,/pricing,1,7.8,1,1,0,0,0,0,2026-03
S01077,2026-01-26,Direct,Desktop,India,/,4,207.2,0,1,1,0,0,1,2026-01
S01078,2026-02-15,Direct,Mobile,United States,/products,1,21.5,1,1,0,0,0,0,2026-02
S01079,2026-01-04,Paid Search,Mobile,India,/,5,172.9,0,0,0,0,0,1,2026-01
S01080,2026-02-23,Direct,Desktop,United Kingdom,/,3,289.1,0,1,1,1,1,1,2026-02
S01081,2026-03-01,Organic Search,Mobile,United States,/products,1,27.0,1,1,0,0,0,0,2026-03
S01082,2026-01-01,Email,Mobile,United States,/blog,6,157.9,0,0,0,0,0,1,2026-01
S01083,2026-03-09,Referral,Mobile,India,/blog,1,27.5,1,0,0,0,0,0,2026-03
S01084,2026-03-20,Email,Mobile,United States,/features,5,127.6,0,1,0,0,0,1,2026-03
S01085,2026-02-06,Referral,Mobile,India,/blog,2,152.9,0,1,0,0,0,1,2026-02
S01086,2026-01-22,Social,Desktop,Australia,/pricing,1,27.1,1,1,1,0,0,0,2026-01
S01087,2026-02-01,Social,Mobile,United Kingdom,/products,1,12.8,1,1,0,0,0,0,2026-02
S01088,2026-02-15,Social,Mobile,United States,/,1,16.6,1,0,0,0,0,0,2026-02
S01089,2026-01-03,Direct,Mobile,Canada,/blog,2,164.0,0,1,1,1,0,1,2026-01
S01090,2026-03-02,Direct,Desktop,United States,/products,6,322.2,0,1,0,0,0,1,2026-03
S01091,2026-02-25,Organic Search,Mobile,United States,/products,3,114.0,0,1,0,0,0,1,2026-02
S01092,2026-03-14,Paid Search,Mobile,India,/contact,2,312.9,0,1,0,0,0,1,2026-03
S01093,2026-03-17,Organic Search,Desktop,United States,/,7,298.2,0,0,0,0,0,1,2026-03
S01094,2026-03-13,Organic Search,Desktop,India,/,7,238.1,0,1,0,0,0,1,2026-03
S01095,2026-02-27,Paid Search,Tablet,India,/contact,4,103.0,0,1,1,0,0,1,2026-02
S01096,2026-02-27,Direct,Mobile,United Kingdom,/products,1,55.8,1,1,1,0,0,0,2026-02
S01097,2026-01-28,Organic Search,Mobile,India,/products,4,108.9,0,1,0,0,0,1,2026-01
S01098,2026-01-28,Social,Mobile,United States,/,1,35.8,1,0,0,0,0,0,2026-01
S01099,2026-03-08,Email,Desktop,India,/products,5,156.1,0,1,1,1,1,1,2026-03
S01100,2026-03-17,Organic Search,Mobile,India,/contact,3,262.0,0,1,1,0,0,1,2026-03
S01101,2026-02-23,Organic Search,Mobile,Canada,/blog,1,30.3,1,0,0,0,0,0,2026-02
S01102,2026-01-27,Direct,Mobile,India,/pricing,5,238.0,0,1,0,0,0,1,2026-01
S01103,2026-02-08,Social,Desktop,United States,/products,1,30.1,1,1,0,0,0,0,2026-02
S01104,2026-03-17,Social,Desktop,United States,/products,1,66.7,1,1,1,0,0,0,2026-03
S01105,2026-03-05,Organic Search,Mobile,Canada,/blog,2,252.6,0,1,0,0,0,1,2026-03
S01106,2026-01-25,Social,Tablet,India,/products,1,59.5,1,1,0,0,0,0,2026-01
S01107,2026-02-09,Organic Search,Tablet,United Kingdom,/,8,197.4,0,0,0,0,0,1,2026-02
S01108,2026-02-06,Direct,Mobile,India,/blog,1,16.8,1,0,0,0,0,0,2026-02
S01109,2026-01-01,Referral,Mobile,India,/features,3,123.8,0,1,0,0,0,1,2026-01
S01110,2026-02-04,Organic Search,Desktop,India,/features,1,16.4,1,1,1,1,1,0,2026-02
S01111,2026-02-22,Organic Search,Mobile,India,/features,1,22.7,1,1,1,0,0,0,2026-02
S01112,2026-03-04,Direct,Mobile,India,/pricing,4,166.5,0,1,0,0,0,1,2026-03
S01113,2026-03-06,Paid Search,Mobile,India,/features,1,36.6,1,1,0,0,0,0,2026-03
S01114,2026-02-28,Referral,Tablet,India,/contact,4,258.4,0,1,1,1,1,1,2026-02
S01115,2026-03-13,Referral,Mobile,United States,/,2,123.2,0,0,0,0,0,1,2026-03
S01116,2026-01-22,Organic Search,Desktop,India,/products,1,49.5,1,1,0,0,0,0,2026-01
S01117,2026-01-02,Organic Search,Mobile,India,/products,5,199.9,0,1,0,0,0,1,2026-01
S01118,2026-01-28,Social,Mobile,India,/contact,1,18.7,1,0,0,0,0,0,2026-01
S01119,2026-02-23,Organic Search,Desktop,India,/contact,1,15.9,1,0,0,0,0,0,2026-02
S01120,2026-03-08,Email,Mobile,United States,/features,2,100.3,0,1,1,0,0,1,2026-03
S01121,2026-01-26,Paid Search,Mobile,Australia,/products,1,61.1,1,1,1,0,0,0,2026-01
S01122,2026-01-07,Organic Search,Mobile,United States,/contact,1,15.1,1,0,0,0,0,0,2026-01
S01123,2026-01-07,Social,Desktop,United States,/,1,12.4,1,0,0,0,0,0,2026-01
S01124,2026-03-23,Organic Search,Mobile,India,/products,4,227.9,0,1,1,0,0,1,2026-03
S01125,2026-02-16,Direct,Mobile,Australia,/blog,3,114.3,0,0,0,0,0,1,2026-02
S01126,2026-03-21,Direct,Mobile,India,/features,2,113.4,0,1,0,0,0,1,2026-03
S01127,2026-01-19,Direct,Mobile,India,/features,4,191.5,0,1,1,0,0,1,2026-01
S01128,2026-01-02,Paid Search,Mobile,India,/products,9,260.5,0,1,0,0,0,1,2026-01
S01129,2026-02-28,Paid Search,Mobile,India,/products,1,27.1,1,1,1,1,1,0,2026-02
S01130,2026-03-11,Referral,Mobile,United Kingdom,/pricing,1,36.5,1,1,1,1,1,0,2026-03
S01131,2026-02-12,Referral,Mobile,India,/,6,154.9,0,0,0,0,0,1,2026-02
S01132,2026-01-01,Direct,Desktop,India,/features,5,292.8,0,1,0,0,0,1,2026-01
S01133,2026-03-06,Organic Search,Desktop,India,/products,3,126.4,0,1,1,0,0,1,2026-03
S01134,2026-01-28,Social,Mobile,Australia,/products,1,53.0,1,1,1,0,0,0,2026-01
S01135,2026-01-15,Referral,Mobile,United Kingdom,/products,4,94.1,0,1,0,0,0,1,2026-01
S01136,2026-01-24,Organic Search,Mobile,Australia,/blog,4,219.1,0,1,0,0,0,1,2026-01
S01137,2026-01-01,Direct,Tablet,Canada,/features,1,19.4,1,1,0,0,0,0,2026-01
S01138,2026-03-12,Direct,Mobile,Australia,/products,3,106.9,0,1,0,0,0,1,2026-03
S01139,2026-02-11,Organic Search,Mobile,India,/,1,3.7,1,0,0,0,0,0,2026-02
S01140,2026-01-13,Paid Search,Mobile,India,/contact,5,225.2,0,0,0,0,0,1,2026-01
S01141,2026-03-18,Direct,Mobile,India,/pricing,2,82.6,0,1,1,0,0,1,2026-03
S01142,2026-01-27,Social,Mobile,India,/products,3,224.4,0,1,1,1,0,1,2026-01
S01143,2026-02-13,Social,Mobile,United States,/products,2,125.1,0,1,0,0,0,1,2026-02
S01144,2026-03-07,Social,Desktop,India,/contact,1,26.5,1,0,0,0,0,0,2026-03
S01145,2026-02-23,Direct,Desktop,India,/blog,2,127.7,0,1,0,0,0,1,2026-02
S01146,2026-01-03,Direct,Desktop,United States,/products,1,39.8,1,1,0,0,0,0,2026-01
S01147,2026-02-14,Social,Desktop,India,/,1,6.5,1,0,0,0,0,0,2026-02
S01148,2026-01-25,Social,Mobile,India,/products,1,30.3,1,1,0,0,0,0,2026-01
S01149,2026-03-21,Direct,Desktop,India,/products,4,254.1,0,1,0,0,0,1,2026-03
S01150,2026-03-31,Email,Desktop,United States,/,1,39.2,1,0,0,0,0,0,2026-03
S01151,2026-02-23,Organic Search,Desktop,India,/products,3,200.4,0,1,0,0,0,1,2026-02
S01152,2026-03-19,Email,Desktop,India,/,5,206.1,0,0,0,0,0,1,2026-03
S01153,2026-02-22,Organic Search,Mobile,India,/products,2,223.0,0,1,0,0,0,1,2026-02
