session_id,event_order,date,channel,device,page_path
S01100,3,2026-03-17,Organic Search,Mobile,/pricing
S01101,1,2026-02-23,Organic Search,Mobile,/blog
S01102,1,2026-01-27,Direct,Mobile,/pricing
S01102,2,2026-01-27,Direct,Mobile,/products
S01102,3,2026-01-27,Direct,Mobile,/features
S01102,4,2026-01-27,Direct,Mobile,/blog
S01102,5,2026-01-27,Direct,Mobile,/contact
S01103,1,2026-02-08,Social,Desktop,/products
S01104,1,2026-03-17,Social,Desktop,/products
S01105,1,2026-03-05,Organic Search,Mobile,/blog
S01105,2,2026-03-05,Organic Search,Mobile,/products
S01106,1,2026-01-25,Social,Tablet,/products
S01107,1,2026-02-09,Organic Search,Tablet,/
S01107,2,2026-02-09,Organic Search,Tablet,/features
S01107,3,2026-02-09,Organic Search,Tablet,/blog
S01107,4,2026-02-09,Organic Search,Tablet,/contact
S01107,5,2026-02-09,Organic Search,Tablet,/products
S01107,6,2026-02-09,Organic Search,Tablet,/pricing
S01108,1,2026-02-06,Direct,Mobile,/blog
S01109,1,2026-01-01,Referral,Mobile,/features
S01109,2,2026-01-01,Referral,Mobile,/products
S01109,3,2026-01-01,Referral,Mobile,/blog
S01110,1,2026-02-04,Organic Search,Desktop,/features
S01111,1,2026-02-22,Organic Search,Mobile,/features
S01112,1,2026-03-04,Direct,Mobile,/pricing
S01112,2,2026-03-04,Direct,Mobile,/products
S01112,3,2026-03-04,Direct,Mobile,/features
S01112,4,2026-03-04,Direct,Mobile,/blog
S01113,1,2026-03-06,Paid Search,Mobile,/features
S01114,1,2026-02-28,Referral,Tablet,/contact
S01114,2,2026-02-28,Referral,Tablet,/products
S01114,3,2026-02-28,Referral,Tablet,/pricing
S01114,4,2026-02-28,Referral,Tablet,/signup
S01114,5,2026-02-28,Referral,Tablet,/thank-you
S01115,1,2026-03-13,Referral,Mobile,/
S01115,2,2026-03-13,Referral,Mobile,/features
S01116,1,2026-01-22,Organic Search,Desktop,/products
S01117,1,2026-01-02,Organic Search,Mobile,/products
S01117,2,2026-01-02,Organic Search,Mobile,/features
S01117,3,2026-01-02,Organic Search,Mobile,/blog
S01117,4,2026-01-02,Organic Search,Mobile,/contact
S01117,5,2026-01-02,Organic Search,Mobile,/pricing
S01118,1,2026-01-28,Social,Mobile,/contact
S01119,1,2026-02-23,Organic Search,Desktop,/contact
S01120,1,2026-03-08,Email,Mobile,/features
S01120,2,2026-03-08,Email,Mobile,/products
S01120,3,2026-03-08,Email,Mobile,/pricing
S01121,1,2026-01-26,Paid Search,Mobile,/products
S01122,1,2026-01-07,Organic Search,Mobile,/contact
S01123,1,2026-01-07,Social,Desktop,/
S01124,1,2026-03-23,Organic Search,Mobile,/products
S01124,2,2026-03-23,Organic Search,Mobile,/pricing
S01124,3,2026-03-23,Organic Search,Mobile,/features
S01124,4,2026-03-23,Organic Search,Mobile,/blog
S01125,1,2026-02-16,Direct,Mobile,/blog
S01125,2,2026-02-16,Direct,Mobile,/features
S01125,3,2026-02-16,Direct,Mobile,/contact
S01126,1,2026-03-21,Direct,Mobile,/features
S01126,2,2026-03-21,Direct,Mobile,/products
S01127,1,2026-01-19,Direct,Mobile,/features
S01127,2,2026-01-19,Direct,Mobile,/products
S01127,3,2026-01-19,Direct,Mobile,/pricing
S01127,4,2026-01-19,Direct,Mobile,/blog
S01128,1,2026-01-02,Paid Search,Mobile,/products
S01128,2,2026-01-02,Paid Search,Mobile,/features
S01128,3,2026-01-02,Paid Search,Mobile,/blog
S01128,4,2026-01-02,Paid Search,Mobile,/contact
S01128,5,2026-01-02,Paid Search,Mobile,/pricing
S01129,1,2026-02-28,Paid Search,Mobile,/products
S01130,1,2026-03-11,Referral,Mobile,/pricing
S01131,1,2026-02-12,Referral,Mobile,/
S01131,2,2026-02-12,Referral,Mobile,/features
S01131,3,2026-02-12,Referral,Mobile,/blog
S01131,4,2026-02-12,Referral,Mobile,/contact
S01131,5,2026-02-12,Referral,Mobile,/products
S01131,6,2026-02-12,Referral,Mobile,/pricing
S01132,1,2026-01-01,Direct,Desktop,/features
S01132,2,2026-01-01,Direct,Desktop,/products
S01132,3,2026-01-01,Direct,Desktop,/blog
S01132,4,2026-01-01,Direct,Desktop,/contact
S01132,5,2026-01-01,Direct,Desktop,/pricing
S01133,1,2026-03-06,Organic Search,Desktop,/products
S01133,2,2026-03-06,Organic Search,Desktop,/pricing
S01133,3,2026-03-06,Organic Search,Desktop,/features
S01134,1,2026-01-28,Social,Mobile,/products
S01135,1,2026-01-15,Referral,Mobile,/products
S01135,2,2026-01-15,Referral,Mobile,/features
S01135,3,2026-01-15,Referral,Mobile,/blog
S01135,4,2026-01-15,Referral,Mobile,/contact
S01136,1,2026-01-24,Organic Search,Mobile,/blog
S01136,2,2026-01-24,Organic Search,Mobile,/products
S01136,3,2026-01-24,Organic Search,Mobile,/features
S01136,4,2026-01-24,Organic Search,Mobile,/contact
S01137,1,2026-01-01,Direct,Tablet,/features
S01138,1,2026-03-12,Direct,Mobile,/products
S01138,2,2026-03-12,Direct,Mobile,/features
S01138,3,2026-03-12,Direct,Mobile,/blog
S01139,1,2026-02-11,Organic Search,Mobile,/
S01140,1,2026-01-13,Paid Search,Mobile,/contact
S01140,2,2026-01-13,Paid Search,Mobile,/features
S01140,3,2026-01-13,Paid Search,Mobile,/blog
S01140,4,2026-01-13,Paid Search,Mobile,/products
S01140,5,2026-01-13,Paid Search,Mobile,/pricing
S01141,1,2026-03-18,Direct,Mobile,/pricing
S01141,2,2026-03-18,Direct,Mobile,/products
S01141,3,2026-03-18,Direct,Mobile,/pricing
S01142,1,2026-01-27,Social,Mobile,/products
S01142,2,2026-01-27,Social,Mobile,/pricing
S01142,3,2026-01-27,Social,Mobile,/signup
S01143,1,2026-02-13,Social,Mobile,/products
S01143,2,2026-02-13,Social,Mobile,/features
S01144,1,2026-03-07,Social,Desktop,/contact
S01145,1,2026-02-23,Direct,Desktop,/blog
S01145,2,2026-02-23,Direct,Desktop,/products
S01146,1,2026-01-03,Direct,Desktop,/products
S01147,1,2026-02-14,Social,Desktop,/
S01148,1,2026-01-25,Social,Mobile,/products
S01149,1,2026-03-21,Direct,Desktop,/products
S01149,2,2026-03-21,Direct,Desktop,/features
S01149,3,2026-03-21,Direct,Desktop,/blog
S01149,4,2026-03-21,Direct,Desktop,/contact
S01150,1,2026-03-31,Email,Desktop,/
S01151,1,2026-02-23,Organic Search,Desktop,/products
S01151,2,2026-02-23,Organic Search,Desktop,/features
S01151,3,2026-02-23,Organic Search,Desktop,/blog
S01152,1,2026-03-19,Email,Desktop,/
S01152,2,2026-03-19,Email,Desktop,/features
S01152,3,2026-03-19,Email,Desktop,/blog
S01152,4,2026-03-19,Email,Desktop,/contact
S01152,5,2026-03-19,Email,Desktop,/products
S01153,1,2026-02-22,Organic Search,Mobile,/products
S01153,2,2026-02-22,Organic Search,Mobile,/features
S01154,1,2026-02-28,Organic Search,Mobile,/pricing
S01155,1,2026-01-26,Direct,Mobile,/pricing
S01155,2,2026-01-26,Direct,Mobile,/products
S01155,3,2026-01-26,Direct,Mobile,/features
S01155,4,2026-01-26,Direct,Mobile,/blog
S01155,5,2026-01-26,Direct,Mobile,/contact
S01156,1,2026-02-08,Organic Search,Mobile,/features
S01157,1,2026-01-21,Organic Search,Mobile,/products
S01158,1,2026-03-08,Organic Search,Mobile,/features
S01158,2,2026-03-08,Organic Search,Mobile,/products
S01158,3,2026-03-08,Organic Search,Mobile,/blog
S01159,1,2026-03-11,Direct,Mobile,/features
S01159,2,2026-03-11,Direct,Mobile,/products
S01159,3,2026-03-11,Direct,Mobile,/pricing
S01159,4,2026-03-11,Direct,Mobile,/signup
S01159,5,2026-03-11,Direct,Mobile,/thank-you
S01159,6,2026-03-11,Direct,Mobile,/blog
S01160,1,2026-02-07,Social,Desktop,/contact
S01161,1,2026-01-29,Organic Search,Desktop,/products
S01162,1,2026-01-07,Paid Search,Mobile,/products
S01163,1,2026-01-24,Social,Mobile,/blog
S01164,1,2026-02-15,Organic Search,Mobile,/
S01165,1,2026-03-21,Organic Search,Desktop,/
S01166,1,2026-02-28,Email,Desktop,/
S01166,2,2026-02-28,Email,Desktop,/features
S01166,3,2026-02-28,Email,Desktop,/blog
S01166,4,2026-02-28,Email,Desktop,/contact
S01167,1,2026-02-16,Social,Desktop,/blog
S01168,1,2026-02-22,Direct,Mobile,/features
S01168,2,2026-02-22,Direct,Mobile,/products
S01168,3,2026-02-22,Direct,Mobile,/pricing
S01168,4,2026-02-22,Direct,Mobile,/blog
S01169,1,2026-02-03,Social,Mobile,/products
S01169,2,2026-02-03,Social,Mobile,/features
S01169,3,2026-02-03,Social,Mobile,/blog
S01169,4,2026-02-03,Social,Mobile,/contact
S01169,5,2026-02-03,Social,Mobile,/pricing
S01170,1,2026-02-16,Organic Search,Desktop,/contact
S01170,2,2026-02-16,Organic Search,Desktop,/features
S01170,3,2026-02-16,Organic Search,Desktop,/blog
S01171,1,2026-03-22,Direct,Tablet,/features
S01171,2,2026-03-22,Direct,Tablet,/products
S01171,3,2026-03-22,Direct,Tablet,/pricing
S01171,4,2026-03-22,Direct,Tablet,/blog
S01172,1,2026-03-30,Social,Mobile,/
S01172,2,2026-03-30,Social,Mobile,/features
S01172,3,2026-03-30,Social,Mobile,/blog
S01172,4,2026-03-30,Social,Mobile,/contact
S01172,5,2026-03-30,Social,Mobile,/products
S01172,6,2026-03-30,Social,Mobile,/pricing
S01173,1,2026-01-26,Organic Search,Mobile,/products
S01174,1,2026-01-01,Social,Mobile,/
S01174,2,2026-01-01,Social,Mobile,/features
S01174,3,2026-01-01,Social,Mobile,/blog
S01175,1,2026-01-25,Direct,Mobile,/features
S01176,1,2026-02-05,Social,Tablet,/blog
S01176,2,2026-02-05,Social,Tablet,/features
S01176,3,2026-02-05,Social,Tablet,/contact
S01177,1,2026-03-31,Direct,Desktop,/blog
S01178,1,2026-01-14,Direct,Mobile,/blog
S01178,2,2026-01-14,Direct,Mobile,/features
S01178,3,2026-01-14,Direct,Mobile,/contact
S01178,4,2026-01-14,Direct,Mobile,/products
S01178,5,2026-01-14,Direct,Mobile,/pricing
S01179,1,2026-03-21,Organic Search,Mobile,/products
S01180,1,2026-02-04,Organic Search,Mobile,/contact
S01180,2,2026-02-04,Organic Search,Mobile,/products
S01180,3,2026-02-04,Organic Search,Mobile,/features
S01180,4,2026-02-04,Organic Search,Mobile,/blog
S01180,5,2026-02-04,Organic Search,Mobile,/pricing
S01181,1,2026-03-11,Social,Mobile,/contact
S01182,1,2026-02-01,Organic Search,Mobile,/blog
S01183,1,2026-03-09,Organic Search,Desktop,/pricing
S01183,2,2026-03-09,Organic Search,Desktop,/products
S01183,3,2026-03-09,Organic Search,Desktop,/pricing
S01183,4,2026-03-09,Organic Search,Desktop,/signup
S01184,1,2026-01-05,Organic Search,Desktop,/
S01185,1,2026-01-21,Organic Search,Mobile,/
S01185,2,2026-01-21,Organic Search,Mobile,/features
S01185,3,2026-01-21,Organic Search,Mobile,/blog
S01185,4,2026-01-21,Organic Search,Mobile,/contact
S01186,1,2026-01-13,Social,Desktop,/
S01187,1,2026-03-12,Direct,Desktop,/blog
S01187,2,2026-03-12,Direct,Desktop,/products
S01187,3,2026-03-12,Direct,Desktop,/pricing
S01188,1,2026-03-11,Referral,Mobile,/features
S01188,2,2026-03-11,Referral,Mobile,/products
S01188,3,2026-03-11,Referral,Mobile,/pricing
S01188,4,2026-03-11,Referral,Mobile,/blog
S01188,5,2026-03-11,Referral,Mobile,/contact
S01189,1,2026-01-09,Organic Search,Desktop,/contact
S01189,2,2026-01-09,Organic Search,Desktop,/products
S01189,3,2026-01-09,Organic Search,Desktop,/features
S01190,1,2026-02-06,Paid Search,Desktop,/
S01190,2,2026-02-06,Paid Search,Desktop,/products
S01190,3,2026-02-06,Paid Search,Desktop,/features
S01190,4,2026-02-06,Paid Search,Desktop,/blog
S01190,5,2026-02-06,Paid Search,Desktop,/contact
S01190,6,2026-02-06,Paid Search,Desktop,/pricing
S01191,1,2026-02-25,Direct,Desktop,/products
S01191,2,2026-02-25,Direct,Desktop,/pricing
S01191,3,2026-02-25,Direct,Desktop,/features
S01191,4,2026-02-25,Direct,Desktop,/blog
S01192,1,2026-03-23,Direct,Mobile,/
S01192,2,2026-03-23,Direct,Mobile,/features
S01193,1,2026-02-16,Email,Mobile,/contact
S01193,2,2026-02-16,Email,Mobile,/products
S01193,3,2026-02-16,Email,Mobile,/features
S01193,4,2026-02-16,Email,Mobile,/blog
S01193,5,2026-02-16,Email,Mobile,/pricing
S01194,1,2026-03-31,Referral,Mobile,/features
S01194,2,2026-03-31,Referral,Mobile,/products
S01195,1,2026-03-10,Email,Mobile,/pricing
S01196,1,2026-03-21,Organic Search,Mobile,/pricing
S01196,2,2026-03-21,Organic Search,Mobile,/products
S01197,1,2026-03-29,Organic Search,Desktop,/pricing
S01198,1,2026-02-28,Paid Search,Mobile,/products
S01198,2,2026-02-28,Paid Search,Mobile,/features
S01199,1,2026-03-04,Organic Search,Mobile,/products
S01199,2,2026-03-04,Organic Search,Mobile,/features
S01199,3,2026-03-04,Organic Search,Mobile,/blog
S01199,4,2026-03-04,Organic Search,Mobile,/contact
S01199,5,2026-03-04,Organic Search,Mobile,/pricing
S01200,1,2026-02-20,Social,Tablet,/products
S01200,2,2026-02-20,Social,Tablet,/pricing
S01200,3,2026-02-20,Social,Tablet,/signup
S01201,1,2026-03-18,Paid Search,Mobile,/products
S01202,1,2026-03-08,Direct,Mobile,/pricing
S01203,1,2026-02-06,Social,Mobile,/products
S01203,2,2026-02-06,Social,Mobile,/pricing
S01203,3,2026-02-06,Social,Mobile,/signup
S01203,4,2026-02-06,Social,Mobile,/features
S01204,1,2026-01-01,Paid Search,Mobile,/blog
S01205,1,2026-03-23,Organic Search,Mobile,/pricing
S01205,2,2026-03-23,Organic Search,Mobile,/products
S01205,3,2026-03-23,Organic Search,Mobile,/features
S01206,1,2026-01-11,Organic Search,Desktop,/pricing
S01206,2,2026-01-11,Organic Search,Desktop,/products
S01206,3,2026-01-11,Organic Search,Desktop,/pricing
S01206,4,2026-01-11,Organic Search,Desktop,/signup
S01206,5,2026-01-11,Organic Search,Desktop,/thank-you
S01206,6,2026-01-11,Organic Search,Desktop,/features
S01207,1,2026-03-15,Paid Search,Mobile,/contact
S01208,1,2026-01-04,Direct,Mobile,/products
S01208,2,2026-01-04,Direct,Mobile,/pricing
S01208,3,2026-01-04,Direct,Mobile,/features
S01208,4,2026-01-04,Direct,Mobile,/blog
S01208,5,2026-01-04,Direct,Mobile,/contact
S01209,1,2026-03-04,Organic Search,Mobile,/blog
S01209,2,2026-03-04,Organic Search,Mobile,/features
S01209,3,2026-03-04,Organic Search,Mobile,/contact
S01210,1,2026-03-15,Direct,Desktop,/
S01211,1,2026-01-22,Social,Mobile,/blog
S01212,1,2026-01-14,Social,Desktop,/pricing
S01213,1,2026-03-04,Paid Search,Mobile,/products
S01214,1,2026-03-24,Direct,Desktop,/
S01215,1,2026-01-22,Organic Search,Mobile,/blog
S01215,2,2026-01-22,Organic Search,Mobile,/products
S01215,3,2026-01-22,Organic Search,Mobile,/features
S01215,4,2026-01-22,Organic Search,Mobile,/contact
S01215,5,2026-01-22,Organic Search,Mobile,/pricing
S01216,1,2026-02-24,Direct,Mobile,/blog
S01216,2,2026-02-24,Direct,Mobile,/features
S01216,3,2026-02-24,Direct,Mobile,/contact
S01216,4,2026-02-24,Direct,Mobile,/products
S01216,5,2026-02-24,Direct,Mobile,/pricing
S01217,1,2026-03-31,Organic Search,Mobile,/blog
S01218,1,2026-03-31,Paid Search,Desktop,/pricing
S01218,2,2026-03-31,Paid Search,Desktop,/products
S01218,3,2026-03-31,Paid Search,Desktop,/features
S01218,4,2026-03-31,Paid Search,Desktop,/blog
S01218,5,2026-03-31,Paid Search,Desktop,/contact
S01219,1,2026-02-27,Paid Search,Mobile,/blog
S01219,2,2026-02-27,Paid Search,Mobile,/features
S01219,3,2026-02-27,Paid Search,Mobile,/contact
S01220,1,2026-03-07,Organic Search,Mobile,/pricing
S01221,1,2026-02-12,Organic Search,Mobile,/products
S01222,1,2026-01-08,Organic Search,Mobile,/pricing
S01223,1,2026-02-25,Email,Mobile,/pricing
S01224,1,2026-02-13,Paid Search,Mobile,/features
S01224,2,2026-02-13,Paid Search,Mobile,/products
S01224,3,2026-02-13,Paid Search,Mobile,/pricing
S01224,4,2026-02-13,Paid Search,Mobile,/signup
S01224,5,2026-02-13,Paid Search,Mobile,/thank-you
S01225,1,2026-01-22,Organic Search,Mobile,/pricing
S01225,2,2026-01-22,Organic Search,Mobile,/products
S01225,3,2026-01-22,Organic Search,Mobile,/pricing
S01226,1,2026-01-16,Email,Mobile,/pricing
S01227,1,2026-03-17,Direct,Mobile,/contact
S01227,2,2026-03-17,Direct,Mobile,/products
S01227,3,2026-03-17,Direct,Mobile,/pricing
S01227,4,2026-03-17,Direct,Mobile,/features
S01228,1,2026-01-08,Direct,Mobile,/features
S01229,1,2026-03-09,Referral,Mobile,/products
S01230,1,2026-02-23,Organic Search,Mobile,/features
S01231,1,2026-01-18,Organic Search,Desktop,/
S01232,1,2026-02-02,Paid Search,Mobile,/features
S01233,1,2026-01-09,Organic Search,Desktop,/products
S01234,1,2026-02-10,Paid Search,Mobile,/products
S01235,1,2026-02-23,Organic Search,Mobile,/contact
S01235,2,2026-02-23,Organic Search,Mobile,/products
S01235,3,2026-02-23,Organic Search,Mobile,/features
S01236,1,2026-02-10,Organic Search,Mobile,/
S01236,2,2026-02-10,Organic Search,Mobile,/features
S01237,1,2026-02-19,Organic Search,Mobile,/features
S01238,1,2026-01-10,Direct,Desktop,/pricing
S01238,2,2026-01-10,Direct,Desktop,/products
S01238,3,2026-01-10,Direct,Desktop,/pricing
S01238,4,2026-01-10,Direct,Desktop,/signup
S01238,5,2026-01-10,Direct,Desktop,/features
S01239,1,2026-02-08,Organic Search,Desktop,/
S01239,2,2026-02-08,Organic Search,Desktop,/features
S01239,3,2026-02-08,Organic Search,Desktop,/blog
S01239,4,2026-02-08,Organic Search,Desktop,/contact
S01239,5,2026-02-08,Organic Search,Desktop,/products
S01239,6,2026-02-08,Organic Search,Desktop,/pricing
S01240,1,2026-01-01,Organic Search,Mobile,/contact
S01240,2,2026-01-01,Organic Search,Mobile,/features
S01241,1,2026-03-10,Email,Desktop,/pricing
S01242,1,2026-03-24,Direct,Mobile,/features
S01242,2,2026-03-24,Direct,Mobile,/products
S01242,3,2026-03-24,Direct,Mobile,/blog
S01242,4,2026-03-24,Direct,Mobile,/contact
S01243,1,2026-01-03,Direct,Mobile,/features
S01244,1,2026-02-01,Organic Search,Desktop,/
S01245,1,2026-02-12,Direct,Mobile,/products
S01245,2,2026-02-12,Direct,Mobile,/pricing
S01245,3,2026-02-12,Direct,Mobile,/features
S01246,1,2026-01-06,Organic Search,Mobile,/products
S01246,2,2026-01-06,Organic Search,Mobile,/pricing
S01246,3,2026-01-06,Organic Search,Mobile,/signup
S01247,1,2026-03-13,Paid Search,Desktop,/pricing
S01247,2,2026-03-13,Paid Search,Desktop,/products
S01247,3,2026-03-13,Paid Search,Desktop,/pricing
S01247,4,2026-03-13,Paid Search,Desktop,/features
S01247,5,2026-03-13,Paid Search,Desktop,/blog
S01248,1,2026-02-03,Organic Search,Tablet,/
S01248,2,2026-02-03,Organic Search,Tablet,/products
S01248,3,2026-02-03,Organic Search,Tablet,/features
S01249,1,2026-02-26,Email,Desktop,/products
S01250,1,2026-03-03,Referral,Mobile,/features
S01250,2,2026-03-03,Referral,Mobile,/products
S01250,3,2026-03-03,Referral,Mobile,/blog
S01250,4,2026-03-03,Referral,Mobile,/contact
S01250,5,2026-03-03,Referral,Mobile,/pricing
S01251,1,2026-02-12,Organic Search,Desktop,/
S01252,1,2026-02-19,Organic Search,Mobile,/blog
S01252,2,2026-02-19,Organic Search,Mobile,/features
S01252,3,2026-02-19,Organic Search,Mobile,/contact
S01252,4,2026-02-19,Organic Search,Mobile,/products
S01252,5,2026-02-19,Organic Search,Mobile,/pricing
S01253,1,2026-01-05,Organic Search,Mobile,/pricing
S01253,2,2026-01-05,Organic Search,Mobile,/products
S01253,3,2026-01-05,Organic Search,Mobile,/pricing
S01253,4,2026-01-05,Organic Search,Mobile,/features
S01254,1,2026-01-26,Paid Search,Mobile,/
S01255,1,2026-01-30,Organic Search,Desktop,/
S01255,2,2026-01-30,Organic Search,Desktop,/features
S01255,3,2026-01-30,Organic Search,Desktop,/blog
S01255,4,2026-01-30,Organic Search,Desktop,/contact
S01255,5,2026-01-30,Organic Search,Desktop,/products
S01256,1,2026-01-25,Email,Desktop,/
S01257,1,2026-02-20,Social,Desktop,/blog
S01258,1,2026-02-26,Social,Mobile,/
S01258,2,2026-02-26,Social,Mobile,/features
S01259,1,2026-02-24,Direct,Mobile,/features
S01260,1,2026-02-04,Referral,Mobile,/features
S01261,1,2026-01-29,Organic Search,Desktop,/
S01261,2,2026-01-29,Organic Search,Desktop,/products
S01261,3,2026-01-29,Organic Search,Desktop,/pricing
S01262,1,2026-02-24,Direct,Mobile,/features
S01263,1,2026-03-20,Direct,Mobile,/contact
S01264,1,2026-01-22,Referral,Desktop,/
S01265,1,2026-01-10,Paid Search,Mobile,/contact
S01266,1,2026-02-01,Social,Desktop,/products
S01267,1,2026-01-22,Organic Search,Mobile,/blog
S01267,2,2026-01-22,Organic Search,Mobile,/features
S01267,3,2026-01-22,Organic Search,Mobile,/contact
S01267,4,2026-01-22,Organic Search,Mobile,/products
S01268,1,2026-03-16,Referral,Desktop,/
S01269,1,2026-03-18,Direct,Mobile,/features
S01269,2,2026-03-18,Direct,Mobile,/products
S01269,3,2026-03-18,Direct,Mobile,/blog
S01269,4,2026-03-18,Direct,Mobile,/contact
S01269,5,2026-03-18,Direct,Mobile,/pricing
S01270,1,2026-02-19,Direct,Mobile,/features
S01271,1,2026-02-05,Referral,Mobile,/contact
S01272,1,2026-02-05,Direct,Mobile,/contact
S01272,2,2026-02-05,Direct,Mobile,/products
S01273,1,2026-01-24,Direct,Desktop,/
S01273,2,2026-01-24,Direct,Desktop,/features
S01273,3,2026-01-24,Direct,Desktop,/blog
S01274,1,2026-01-19,Paid Search,Mobile,/blog
S01275,1,2026-02-18,Organic Search,Mobile,/products
S01276,1,2026-02-24,Direct,Desktop,/
S01276,2,2026-02-24,Direct,Desktop,/products
S01276,3,2026-02-24,Direct,Desktop,/pricing
S01277,1,2026-02-21,Organic Search,Mobile,/
S01278,1,2026-02-06,Organic Search,Desktop,/contact
S01279,1,2026-03-13,Email,Desktop,/blog
S01279,2,2026-03-13,Email,Desktop,/products
S01279,3,2026-03-13,Email,Desktop,/pricing
S01279,4,2026-03-13,Email,Desktop,/signup
S01280,1,2026-01-29,Paid Search,Mobile,/
S01280,2,2026-01-29,Paid Search,Mobile,/features
S01280,3,2026-01-29,Paid Search,Mobile,/blog
S01280,4,2026-01-29,Paid Search,Mobile,/contact
S01280,5,2026-01-29,Paid Search,Mobile,/products
S01280,6,2026-01-29,Paid Search,Mobile,/pricing
S01281,1,2026-03-06,Direct,Desktop,/contact
S01281,2,2026-03-06,Direct,Desktop,/products
S01281,3,2026-03-06,Direct,Desktop,/pricing
S01281,4,2026-03-06,Direct,Desktop,/signup
S01281,5,2026-03-06,Direct,Desktop,/thank-you
S01282,1,2026-02-27,Direct,Mobile,/features
S01283,1,2026-02-02,Direct,Mobile,/products
